Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N,P,K,ph,YEAR_x,humidity,YEAR_y,rainfall_nasa,temperature
Maize,2017,Summer     ,Uttar Pradesh,46098.0,101045,652.1,7257669.12,17517.24,2.1865,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Uttar Pradesh,5897871.0,15441958,652.1,928560810.2,2241190.98,2.541333333,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Uttar Pradesh,25761.0,76645,652.1,4055811.84,9789.18,2.67,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Kharif     ,Uttarakhand,20806.0,42563,1475.8,3275696.64,7906.28,1.868461538,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,Uttarakhand,66.0,96,1475.8,10391.04,25.08,1.415,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Kharif     ,Uttarakhand,246539.0,620027,1475.8,38815100.16,93684.82,1.909230769,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,Uttarakhand,13953.0,44845,1475.8,2196760.32,5302.14,3.223333333,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Coconut ,2017,Whole Year ,West Bengal,30250.0,378500000,1830.0,4762560.0,11495.0,12091.08136,21.98,16.93,30.59,5.97656212619,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Jute,2017,Kharif     ,West Bengal,515082.0,7511650,1830.0,81094510.08,195731.16,14.87722222,78.4,46.86,39.99,6.7327775681699995,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Autumn     ,West Bengal,56185.0,151542,1830.0,8845766.4,21350.3,2.583157895,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Rabi       ,West Bengal,117678.0,903874,1830.0,18527224.32,44717.64,4.360666667,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2017,Summer     ,West Bengal,71365.0,368001,1830.0,11235705.6,27118.7,3.45952381,77.76,48.44,19.79,6.2451897224,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Autumn     ,West Bengal,249341.0,633542,1830.0,39256247.04,94749.58,2.45,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Summer     ,West Bengal,1295678.0,4671912,1830.0,203991544.3,492357.64,3.375714286,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Rice,2017,Winter     ,West Bengal,3992412.0,11010468,1830.0,628565345.3,1517116.56,2.684545455,79.89,47.58,39.87,6.425470922140001,2017.0,67.66216666666666,2017.0,67.55166666666666,25.769259259259254
Maize,2018,Kharif     ,Arunachal Pradesh,51000.0,78030,2992.9,8272200.0,17850.0,1.659090909,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Arunachal Pradesh,133200.0,239998,2992.9,21605040.0,46620.0,1.737727273,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,Bihar,70634.0,928636,1521.4,11456834.8,24721.9,12.475,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Autumn     ,Bihar,223317.0,464137,1521.4,36222017.4,78160.95,2.154375,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Bihar,282344.0,2098443,1521.4,45796196.8,98820.4,5.559705882,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,Bihar,163817.0,631331,1521.4,26571117.4,57335.95,3.415151515,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Autumn     ,Bihar,445393.0,615668,1521.4,72242744.6,155887.55,1.439545455,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Bihar,60400.0,136281,1521.4,9796880.0,21140.0,2.205,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Winter     ,Bihar,2653929.0,5403580,1521.4,430467283.8,928875.15,1.809210526,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,Chhattisgarh,131.0,0,1515.5,21248.2,45.85,0.0,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Chhattisgarh,118047.0,303145,1515.5,19147223.4,41316.45,2.280740741,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Chhattisgarh,4141378.0,6509430,1515.5,671731511.6,1449482.3,1.521481481,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Banana,2018,Whole Year ,Gujarat,36405.0,2815267,1125.4,5904891.0,12741.75,77.81625,100.23,82.01,50.05,5.98389318024,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Gujarat,310536.0,549680,1125.4,50368939.2,108687.6,1.835238095,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Gujarat,95598.0,245862,1125.4,15505995.6,33459.3,2.710526316,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,Gujarat,3090.0,6356,1125.4,501198.0,1081.5,1.765,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Gujarat,809367.0,1819260,1125.4,131279327.4,283278.45,2.131,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Gujarat,29582.0,92755,1125.4,4798200.4,10353.7,2.676153846,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Haryana,5900.0,15600,533.2,956980.0,2065.0,3.206,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Haryana,1447000.0,4516000,533.2,234703400.0,506450.0,2.94952381,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Himachal Pradesh,286780.0,725553,1052.2,46515716.0,100373.0,2.600833333,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Himachal Pradesh,71810.0,114896,1052.2,11647582.0,25133.5,1.623636364,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Jharkhand,255145.0,443992,1222.7,41384519.0,89300.75,1.8175,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Jharkhand,5944.0,11324,1222.7,964116.8,2080.4,1.835789474,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Jharkhand,1527103.0,2894101,1222.7,247696106.6,534486.05,1.817916667,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Banana,2018,Whole Year ,Madhya Pradesh,26541.39,1853026,1102.2,4305013.458,9289.4865,48.04833333,100.23,82.01,50.05,5.98389318024,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,Madhya Pradesh,409.0,195,1102.2,66339.8,143.15,0.367575758,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Madhya Pradesh,1256645.0,4090669,1102.2,203827819.0,439825.75,2.330588235,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Madhya Pradesh,2794020.0,5238850,1102.2,453190044.0,977907.0,1.444901961,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Maharashtra,707963.0,1364959,1387.4,114831598.6,247787.05,1.515,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Maharashtra,201409.0,379865,1387.4,32668539.8,70493.15,1.349230769,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,Maharashtra,17135.0,20570,1387.4,2779297.0,5997.25,1.0155,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Maharashtra,1417445.0,3143748,1387.4,229909579.0,496105.75,1.657916667,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Maharashtra,47541.0,132050,1387.4,7711150.2,16639.35,2.755833333,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Banana,2018,Whole Year ,Manipur,6584.0,91375,1196.9,1067924.8,2304.4,13.71111111,100.23,82.01,50.05,5.98389318024,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Manipur,19160.0,41020,1196.9,3107752.0,6706.0,2.253333333,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Manipur,7220.0,17140,1196.9,1171084.0,2527.0,2.371111111,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Manipur,233500.0,602430,1196.9,37873700.0,81725.0,2.232222222,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Mizoram,5733.0,10300,1665.2,929892.6,2006.55,1.79125,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Mizoram,430.0,670,1665.2,69746.0,150.5,1.643333333,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Autumn     ,Mizoram,18957.0,23372,1665.2,3074825.4,6634.95,1.215,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Mizoram,16133.0,35678,1665.2,2616772.6,5646.55,2.1975,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Rabi       ,Mizoram,460.0,960,1665.2,74612.0,161.0,2.115,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,Nagaland,3080.0,5870,1372.7,499576.0,1078.0,1.9025,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Nagaland,63710.0,126270,1372.7,10333762.0,22298.5,1.981818182,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Nagaland,5360.0,10630,1372.7,869392.0,1876.0,1.983333333,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Nagaland,208990.0,519600,1372.7,33898178.0,73146.5,2.444545455,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Rabi       ,Nagaland,5460.0,15440,1372.7,885612.0,1911.0,2.8275,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Punjab,109200.0,395900,585.5,17712240.0,38220.0,3.54625,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Punjab,3103000.0,12822000,585.5,503306600.0,1086050.0,4.011818182,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Banana,2018,Kharif     ,Telangana,1518.0,93466,1350.3,246219.6,531.3,61.47185185,100.23,82.01,50.05,5.98389318024,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Telangana,426342.0,1323976,1350.3,69152672.4,149219.7,3.95625,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Telangana,116724.0,759015,1350.3,18932632.8,40853.4,6.026451613,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Telangana,1189264.0,4135049,1350.3,192898620.8,416242.4,3.3065625,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Rabi       ,Telangana,742508.0,2533895,1350.3,120434797.6,259877.8,3.208125,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,Tripura,656.0,5838,2169.1,106403.2,229.6,9.015,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Tripura,13519.0,17430,2169.1,2192781.8,4731.65,1.3075,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Tripura,2463.0,5265,2169.1,399498.6,862.05,2.12375,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Autumn     ,Tripura,35340.0,93453,2169.1,5732148.0,12369.0,2.50625,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Tripura,15382.0,16267,2169.1,2494960.4,5383.7,1.05375,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Tripura,70742.0,232551,2169.1,11474352.4,24759.7,3.0775,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Winter     ,Tripura,147900.0,450930,2169.1,23989380.0,51765.0,3.03375,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Banana,2018,Summer     ,Uttar Pradesh,70471.0,3222568,792.8,11430396.2,24664.85,45.99080645,100.23,82.01,50.05,5.98389318024,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Uttar Pradesh,673768.0,1392479,792.8,109285169.6,235818.8,1.9284,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,Uttar Pradesh,13442.0,37694,792.8,2180292.4,4704.7,2.801395349,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,Uttar Pradesh,45815.0,94700,792.8,7431193.0,16035.25,2.061333333,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Uttar Pradesh,5894983.0,15932429,792.8,956166242.6,2063244.05,2.6056,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Uttar Pradesh,29145.0,87266,792.8,4727319.0,10200.75,2.662631579,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Kharif     ,Uttarakhand,21266.0,40107,1373.0,3449345.2,7443.1,1.77,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,Uttarakhand,118.0,166,1373.0,19139.6,41.3,1.656,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Kharif     ,Uttarakhand,243666.0,574963,1373.0,39522625.2,85283.1,1.804615385,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,Uttarakhand,15682.0,51570,1373.0,2543620.4,5488.7,3.283333333,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Coconut ,2018,Whole Year ,West Bengal,30815.0,385025000,2012.6,4998193.0,10785.25,12018.40727,21.98,16.93,30.59,5.97656212619,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Jute,2018,Kharif     ,West Bengal,518259.0,6669698,2012.6,84061609.8,181390.65,25.43055556,78.4,46.86,39.99,6.7327775681699995,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Autumn     ,West Bengal,53660.0,182239,2012.6,8703652.0,18781.0,3.236666667,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Rabi       ,West Bengal,102911.0,745795,2012.6,16692164.2,36018.85,4.09,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2018,Summer     ,West Bengal,107731.0,804847,2012.6,17473968.2,37705.85,3.972380952,77.76,48.44,19.79,6.2451897224,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Autumn     ,West Bengal,230980.0,609496,2012.6,37464956.0,80843.0,2.672380952,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Summer     ,West Bengal,1279500.0,4615344,2012.6,207534900.0,447825.0,3.45952381,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Rice,2018,Winter     ,West Bengal,4002092.0,11282409,2012.6,649139322.4,1400732.2,2.744545455,79.89,47.58,39.87,6.425470922140001,2018.0,65.17075,2018.0,54.738416666666666,25.395138888888894
Maize,2019,Kharif     ,Arunachal Pradesh,51100.0,79205,2433.3,8776936.0,18907.0,1.6756,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Kharif     ,Arunachal Pradesh,133500.0,244741,2433.3,22929960.0,49395.0,1.7792,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Jute,2019,Kharif     ,Bihar,48390.0,509650,1194.7,8311466.4,17904.3,13.32,78.4,46.86,39.99,6.7327775681699995,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Autumn     ,Bihar,209307.0,434878,1194.7,35950570.32,77443.59,2.31625,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Rabi       ,Bihar,301268.0,2279174,1194.7,51745791.68,111469.16,5.7365625,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Summer     ,Bihar,162563.0,781348,1194.7,27921820.88,60148.31,4.237941176,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Autumn     ,Bihar,443965.0,727611,1194.7,76255428.4,164267.05,1.759583333,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Summer     ,Bihar,60399.0,128812,1194.7,10374132.24,22347.63,2.142857143,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Winter     ,Bihar,2593026.0,6096095,1194.7,445378145.8,959419.62,2.173157895,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Coconut ,2019,Whole Year ,Chhattisgarh,55.0,0,1420.3,9446.8,20.35,0.0,21.98,16.93,30.59,5.97656212619,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Jute,2019,Kharif     ,Chhattisgarh,35.0,0,1420.3,6011.6,12.95,0.0,78.4,46.86,39.99,6.7327775681699995,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Kharif     ,Chhattisgarh,130433.0,406821,1420.3,22403172.08,48260.21,2.808214286,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Kharif     ,Chhattisgarh,4266022.0,8569367,1420.3,732731938.7,1578428.14,1.936428571,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Banana,2019,Whole Year ,Gujarat,30226.0,2255336,1067.8,5191617.76,11183.62,73.76285714,100.23,82.01,50.05,5.98389318024,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Kharif     ,Gujarat,300503.0,449952,1067.8,51614395.28,111186.11,1.603636364,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Rabi       ,Gujarat,132342.0,333579,1067.8,22731061.92,48966.54,2.556190476,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Summer     ,Gujarat,5516.0,12676,1067.8,947428.16,2040.92,2.189,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Kharif     ,Gujarat,849599.0,1821136,1067.8,145927124.2,314351.63,1.948571429,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Summer     ,Gujarat,54751.0,161497,1067.8,9404031.76,20257.87,2.848571429,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
